año,distrito,MEDIDAS_CODE,MEDIDAS#es,municipio,OBS_VALUE,seccion,TERRITORIO_CODE
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,1.9,11,20220101_38001_D01_S011
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,1.9,18,20220101_38001_D01_S018
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,2.4,8,20220101_38001_D01_S008
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,2.4,9,20220101_38001_D01_S009
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,2.5,7,20220101_38001_D01_S007
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,2.7,13,20220101_38001_D01_S013
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,3.0,3,20220101_38001_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,3.2,17,20220101_38001_D01_S017
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,3.3,5,20220101_38001_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,3.3,10,20220101_38001_D01_S010
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,3.4,12,20220101_38001_D01_S012
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,3.5,1,20220101_38001_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,3.8,14,20220101_38001_D01_S014
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,3.8,15,20220101_38001_D01_S015
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,3.9,16,20220101_38001_D01_S016
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,4.1,6,20220101_38001_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,4.6,2,20220101_38001_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Adeje,4.8,4,20220101_38001_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agaete,5.7,2,20220101_35001_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agaete,5.7,5,20220101_35001_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agaete,5.8,1,20220101_35001_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agaete,6.9,3,20220101_35001_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agaete,8.1,4,20220101_35001_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,10.9,5,20220101_35002_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,4.1,6,20220101_35002_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,4.1,18,20220101_35002_D01_S018
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,4.1,19,20220101_35002_D01_S019
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,4.1,22,20220101_35002_D01_S022
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,4.3,10,20220101_35002_D01_S010
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,4.4,21,20220101_35002_D01_S021
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,4.4,23,20220101_35002_D01_S023
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,4.8,20,20220101_35002_D01_S020
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,5.1,16,20220101_35002_D01_S016
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,5.2,4,20220101_35002_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,5.2,8,20220101_35002_D01_S008
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,5.6,17,20220101_35002_D01_S017
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,5.7,12,20220101_35002_D01_S012
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,5.8,1,20220101_35002_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,5.9,9,20220101_35002_D01_S009
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,6.4,15,20220101_35002_D01_S015
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,6.6,7,20220101_35002_D01_S007
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,6.6,14,20220101_35002_D01_S014
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,6.7,11,20220101_35002_D01_S011
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,7.3,13,20220101_35002_D01_S013
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,7.6,3,20220101_35002_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agüimes,8.1,2,20220101_35002_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Agulo,4.2,1,20220101_38002_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Alajeró,4.7,1,20220101_38003_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Antigua,2.7,3,20220101_35003_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Antigua,3.4,5,20220101_35003_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Antigua,4.0,2,20220101_35003_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Antigua,4.3,1,20220101_35003_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Antigua,4.4,4,20220101_35003_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arafo,3.6,1,20220101_38004_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arafo,4.1,3,20220101_38004_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arafo,4.3,2,20220101_38004_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arico,3.5,2,20220101_38005_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arico,3.5,3,20220101_38005_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arico,3.7,4,20220101_38005_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arico,3.9,5,20220101_38005_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arico,4.1,1,20220101_38005_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arico,4.7,6,20220101_38005_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,1.4,33,20220101_38006_D01_S033
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,2.3,11,20220101_38006_D01_S011
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,2.7,20,20220101_38006_D01_S020
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,2.9,26,20220101_38006_D01_S026
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,3.3,6,20220101_38006_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,3.4,1,20220101_38006_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,3.4,15,20220101_38006_D01_S015
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,3.4,19,20220101_38006_D01_S019
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,3.5,5,20220101_38006_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,3.5,17,20220101_38006_D01_S017
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,3.7,2,20220101_38006_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,3.7,28,20220101_38006_D01_S028
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,3.8,24,20220101_38006_D01_S024
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,4.0,10,20220101_38006_D01_S010
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,4.0,14,20220101_38006_D01_S014
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,4.1,3,20220101_38006_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,4.1,8,20220101_38006_D01_S008
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,4.1,22,20220101_38006_D01_S022
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,4.4,32,20220101_38006_D01_S032
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,4.4,34,20220101_38006_D01_S034
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,4.5,27,20220101_38006_D01_S027
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,4.7,9,20220101_38006_D01_S009
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,4.8,21,20220101_38006_D01_S021
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,4.8,23,20220101_38006_D01_S023
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,4.9,25,20220101_38006_D01_S025
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,5.2,16,20220101_38006_D01_S016
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,5.4,4,20220101_38006_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,5.4,30,20220101_38006_D01_S030
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,5.6,18,20220101_38006_D01_S018
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,5.8,31,20220101_38006_D01_S031
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,5.9,7,20220101_38006_D01_S007
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,5.9,12,20220101_38006_D01_S012
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,7.1,29,20220101_38006_D01_S029
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arona,8.2,13,20220101_38006_D01_S013
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arrecife,2.9,9,20220101_35004_D01_S009
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arrecife,3.2,1,20220101_35004_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arrecife,3.2,11,20220101_35004_D01_S011
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arrecife,3.5,6,20220101_35004_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arrecife,3.5,7,20220101_35004_D01_S007
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arrecife,3.5,8,20220101_35004_D01_S008
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arrecife,3.6,3,20220101_35004_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arrecife,3.6,10,20220101_35004_D01_S010
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arrecife,4.2,4,20220101_35004_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arrecife,4.6,12,20220101_35004_D01_S012
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arrecife,4.9,5,20220101_35004_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arrecife,5.8,2,20220101_35004_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Artenara,5.9,1,20220101_35005_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arucas,4.5,2,20220101_35006_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arucas,4.9,4,20220101_35006_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arucas,6.2,1,20220101_35006_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arucas,6.6,3,20220101_35006_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Arucas,8.6,5,20220101_35006_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Barlovento,3.7,1,20220101_38007_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Barlovento,3.8,2,20220101_38007_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Betancuria,5.0,1,20220101_35007_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Breña Alta,2.7,3,20220101_38008_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Breña Alta,3.0,2,20220101_38008_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Breña Alta,3.8,1,20220101_38008_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Breña Alta,4.2,4,20220101_38008_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Breña Baja,2.8,4,20220101_38009_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Breña Baja,3.0,1,20220101_38009_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Breña Baja,3.3,2,20220101_38009_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Breña Baja,3.6,3,20220101_38009_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Buenavista del Norte,4.0,1,20220101_38010_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Buenavista del Norte,4.1,3,20220101_38010_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Buenavista del Norte,6.1,4,20220101_38010_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Buenavista del Norte,7.5,2,20220101_38010_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Candelaria,3.0,7,20220101_38011_D01_S007
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Candelaria,3.2,12,20220101_38011_D01_S012
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Candelaria,3.5,2,20220101_38011_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Candelaria,3.6,5,20220101_38011_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Candelaria,3.6,6,20220101_38011_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Candelaria,3.6,9,20220101_38011_D01_S009
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Candelaria,3.7,3,20220101_38011_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Candelaria,3.9,1,20220101_38011_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Candelaria,4.1,8,20220101_38011_D01_S008
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Candelaria,5.0,4,20220101_38011_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Candelaria,5.3,10,20220101_38011_D01_S010
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Candelaria,5.3,11,20220101_38011_D01_S011
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Paso,4.8,1,20220101_38027_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Pinar de El Hierro,3.5,1,20220101_38901_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,2.0,12,20220101_38032_D01_S012
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,2.6,8,20220101_38032_D01_S008
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,2.7,4,20220101_38032_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,2.7,11,20220101_38032_D01_S011
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,2.7,13,20220101_38032_D01_S013
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,2.9,3,20220101_38032_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,2.9,6,20220101_38032_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,3.7,10,20220101_38032_D01_S010
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,3.8,2,20220101_38032_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,3.9,9,20220101_38032_D01_S009
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,4.2,1,20220101_38032_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,4.6,5,20220101_38032_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Rosario,4.6,7,20220101_38032_D01_S007
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Sauzal,2.9,1,20220101_38041_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Sauzal,3.4,4,20220101_38041_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Sauzal,4.6,3,20220101_38041_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Sauzal,4.7,5,20220101_38041_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Sauzal,5.3,6,20220101_38041_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Sauzal,5.7,2,20220101_38041_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Tanque,4.5,1,20220101_38044_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, El Tanque,7.5,2,20220101_38044_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Fasnia,4.1,1,20220101_38012_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Fasnia,4.9,2,20220101_38012_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Firgas,5.4,2,20220101_35008_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Firgas,5.7,1,20220101_35008_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Frontera,3.9,2,20220101_38013_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Frontera,4.3,1,20220101_38013_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Fuencaliente de La Palma,3.9,2,20220101_38014_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Fuencaliente de La Palma,4.3,1,20220101_38014_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,10.3,3,20220101_35009_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,12.4,11,20220101_35009_D01_S011
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,12.5,17,20220101_35009_D01_S017
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,5.2,2,20220101_35009_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,5.5,13,20220101_35009_D01_S013
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,5.9,4,20220101_35009_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,6.9,10,20220101_35009_D01_S010
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,7.2,6,20220101_35009_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,7.3,7,20220101_35009_D01_S007
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,7.3,9,20220101_35009_D01_S009
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,7.4,8,20220101_35009_D01_S008
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,7.6,1,20220101_35009_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,7.7,15,20220101_35009_D01_S015
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,8.3,5,20220101_35009_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,9.1,14,20220101_35009_D01_S014
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Gáldar,9.6,16,20220101_35009_D01_S016
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Garachico,3.6,2,20220101_38015_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Garachico,4.1,1,20220101_38015_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Garafía,4.3,1,20220101_38016_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,2.1,14,20220101_38017_D01_S014
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,2.2,18,20220101_38017_D01_S018
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,3.0,10,20220101_38017_D01_S010
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,3.4,12,20220101_38017_D01_S012
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,3.5,2,20220101_38017_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,3.6,17,20220101_38017_D01_S017
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,3.6,26,20220101_38017_D01_S026
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,3.7,4,20220101_38017_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,3.8,20,20220101_38017_D01_S020
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,4.0,7,20220101_38017_D01_S007
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,4.0,16,20220101_38017_D01_S016
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,4.0,21,20220101_38017_D01_S021
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,4.1,3,20220101_38017_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,4.1,13,20220101_38017_D01_S013
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,4.2,23,20220101_38017_D01_S023
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,4.3,9,20220101_38017_D01_S009
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,4.3,19,20220101_38017_D01_S019
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,4.4,6,20220101_38017_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,4.4,22,20220101_38017_D01_S022
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,4.6,8,20220101_38017_D01_S008
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,4.7,1,20220101_38017_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,5.1,11,20220101_38017_D01_S011
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,5.1,24,20220101_38017_D01_S024
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,5.1,25,20220101_38017_D01_S025
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,5.2,5,20220101_38017_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Granadilla de Abona,5.2,15,20220101_38017_D01_S015
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Guía de Isora,3.2,3,20220101_38019_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Guía de Isora,3.5,8,20220101_38019_D01_S008
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Guía de Isora,3.7,4,20220101_38019_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Guía de Isora,3.8,10,20220101_38019_D01_S010
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Guía de Isora,3.9,5,20220101_38019_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Guía de Isora,3.9,7,20220101_38019_D01_S007
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Guía de Isora,4.2,1,20220101_38019_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Guía de Isora,4.4,9,20220101_38019_D01_S009
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Guía de Isora,4.5,11,20220101_38019_D01_S011
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Guía de Isora,5.2,2,20220101_38019_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,3.4,2,20220101_38020_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,3.6,4,20220101_38020_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,3.6,10,20220101_38020_D01_S010
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,3.7,7,20220101_38020_D01_S007
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,3.7,12,20220101_38020_D01_S012
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,3.9,1,20220101_38020_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,4.1,3,20220101_38020_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,4.5,8,20220101_38020_D01_S008
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,5.5,5,20220101_38020_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,5.8,6,20220101_38020_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,6.0,11,20220101_38020_D01_S011
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Güímar,7.1,9,20220101_38020_D01_S009
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Haría,3.2,1,20220101_35010_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Haría,3.6,3,20220101_35010_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Haría,4.2,4,20220101_35010_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Haría,4.7,2,20220101_35010_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Hermigua,4.9,1,20220101_38021_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Icod de los Vinos,3.6,5,20220101_38022_D01_S005
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Icod de los Vinos,4.2,2,20220101_38022_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Icod de los Vinos,4.4,3,20220101_38022_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Icod de los Vinos,4.5,6,20220101_38022_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Icod de los Vinos,5.0,1,20220101_38022_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Icod de los Vinos,6.3,4,20220101_38022_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,10.8,2,20220101_35011_D01_S002
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,4.5,1,20220101_35011_D01_S001
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,5.4,4,20220101_35011_D01_S004
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,6.0,7,20220101_35011_D01_S007
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,6.4,3,20220101_35011_D01_S003
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,6.7,6,20220101_35011_D01_S006
2021,1,OTRAS_PRESTACIONES,Otras prestaciones, Ingenio,9.4,5,20220101_35011_D01_S005
